Número Licitação,Descrição
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,MANUTENCAO / INSTALACOES PREDIAIS ELETRONICAS
12018,ALICATE
12018,PLAINA MANUAL
12018,FURADEIRA
12018,PARAFUSADEIRA
12018,SERRA CIRCULAR
12018,SERRA ESQUADRIA
12018,TUPIA INDUSTRIAL
12018,SEMENTES E MUDAS DE PLANTAS
12018,SEMENTES E MUDAS DE PLANTAS
12018,SEMENTES E MUDAS DE PLANTAS
12018,SEMENTES E MUDAS DE PLANTAS
12018,SEMENTES E MUDAS DE PLANTAS
12018,PICLORAM
12018,ESPALHANTE ADESIVO
12018,ESPALHANTE ADESIVO
12018,ÁGUA MINERAL NATURAL
12018,FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES
12018,BEBIDAS NÃO ALCOÓLICAS
12018,LOCACAO DE MESA / CADEIRA /MOBILIARIO DECORACAO INTERIOR
12018,LOCACAO EQUIPAMENTO - TRADUCAO SIMULTANEA / SONORIZACAO
12018,PULPITO PORTATIL
12018,ÁGUA MINERAL NATURAL
12018,FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES
12018,'CAFÉ'
12018,PAINEL DE INDICADOR ELETRICO
12018,PULPITO PORTATIL
12018,ÁGUA MINERAL NATURAL
12018,FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES
12018,'CAFÉ'
12018,LOCACAO EQUIPAMENTO - TRADUCAO SIMULTANEA / SONORIZACAO
12018,SERVICO DE VIGILANCIA ARMADA
12018,SERVICO DE VIGILANCIA ARMADA
12018,SERVICO DE VIGILANCIA ARMADA
12018,SERVICO DE VIGILANCIA ARMADA
12018,SERVICO DE VIGILANCIA ARMADA
12018,SERVICO DE VIGILANCIA ARMADA
12018,ADAPTADOR
12018,ADAPTADOR
12018,ADESIVO JUNTA MOTOR
12018,ALFINETE MAPA
12018,ALFINETE COSTURA
12018,ALMOFADA CARIMBO
12018,APAGADOR QUADRO BRANCO
12018,PISTOLA APLICADORA
12018,APONTADOR LÁPIS
12018,APONTADOR LÁPIS
12018,BALÃO FESTA
12018,BALÃO FESTA
12018,BALÃO FESTA
12018,BALÃO FESTA
12018,BALÃO FESTA
12018,BATERIA NÃO RECARREGÁVEL
12018,BLOCO RECADO
12018,BLOCO RECADO
12018,BORRACHA APAGADORA ESCRITA
12018,BORRACHA APAGADORA ESCRITA
12018,BORRACHA APAGADORA ESCRITA
12018,CADERNO
12018,CADERNO
12018,'CAIXA ARQUIVO'
12018,'CAIXA ARQUIVO'
12018,CAIXA CORRESPONDÊNCIA
12018,CAIXA CORRESPONDÊNCIA
12018,CALCULADORA ELETRÔNICA
12018,CANETA CORRETIVA
12018,CANETA ESFEROGRÁFICA
12018,CANETA ESFEROGRÁFICA
12018,CANETA ESFEROGRÁFICA
12018,CANETA ESFEROGRÁFICA
12018,CANETA ESFEROGRÁFICA
12018,CANETA ESFEROGRÁFICA
12018,CANETA ESFEROGRÁFICA
12018,CANETA HIDROGRÁFICA
12018,CANETA DESENHO ARQUITETÔNICO
12018,CANETA MARCA-TEXTO
12018,CANETA MARCA-TEXTO
12018,CANETA MARCA-TEXTO
12018,CANETA MARCA-TEXTO
12018,PINCEL MARCADOR PERMANENTE CD
12018,CAPA ENCADERNAÇÃO
12018,CAPA ENCADERNAÇÃO
12018,CAPA
12018,CARREGADOR BATERIA
12018,CARTOLINA
12018,CARTOLINA
12018,CARTOLINA
12018,CARTOLINA
12018,CARTOLINA
12018,TINTA PINCEL MARCADOR
12018,TINTA PINCEL MARCADOR
12018,TINTA PINCEL MARCADOR
12018,TINTA PINCEL MARCADOR
12018,CHAVEIRO
12018,ELÁSTICO PROCESSO
12018,CLIPE
12018,CLIPE
12018,CLIPE
12018,CLIPE
12018,CLIPE
12018,COLA
12018,COLA
12018,COLA
12018,COLA
12018,COLCHETE
12018,COLCHETE
12018,CORRETIVO FITA
12018,CORRETIVO LÍQUIDO
12018,DISCO COMPACTO - CD/DVD
12018,DISCO COMPACTO - CD/DVD
12018,DISCO COMPACTO - CD/DVD
12018,DISCO COMPACTO - CD/DVD
12018,CINTA ELÁSTICA
12018,'ENVELOPE'
12018,'ENVELOPE'
12018,'ENVELOPE'
12018,'ENVELOPE'
12018,'ENVELOPE'
12018,'ENVELOPE'
12018,'ENVELOPE'
12018,'ENVELOPE'
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESPIRAL ENCADERNAÇÃO
12018,ESQUADRO DE DESENHO
12018,ESQUADRO DE DESENHO
12018,ESTILETE
12018,ETIQUETA ADESIVA
12018,ETIQUETA ADESIVA
12018,ETIQUETA ADESIVA
12018,ETIQUETA ADESIVA
12018,ETIQUETA ADESIVA
12018,ETIQUETA ADESIVA
12018,ETIQUETA ADESIVA
12018,EXTRATOR GRAMPO
12018,BLOCO FLIP CHART
12018,CAVALETE
12018,RÉGUA ELÉTRICA
12018,FITA ADESIVA
12018,FITA ADESIVA
12018,FITA ADESIVA
12018,FITA ADESIVA EMBALAGEM
12018,FITA ADESIVA
12018,FITA ADESIVA
12018,FITA ADESIVA EMBALAGEM
12018,FITA ISOLANTE ELÉTRICA
12018,ROTULADOR
12018,FITA ADESIVA
12018,GUILHOTINA
12018,GRAFITE
12018,GRAFITE
12018,GRAFITE
12018,GRAFITE
12018,GRAMPEADOR
12018,GRAMPEADOR
12018,GRAMPEADOR
12018,GRAMPO PASTA
12018,GRAMPO GRAMPEADOR
12018,GRAMPO GRAMPEADOR
12018,GRAMPO GRAMPEADOR
12018,GRAMPO GRAMPEADOR
12018,GRAMPO PASTA
12018,GRAMPO PASTA
12018,FOLHA ISOPOR
12018,FOLHA ISOPOR
12018,SUPORTE PASTA SUSPENSA
12018,LACRE SEGURANÇA
12018,LÂMINA ESTILETE
12018,LÁPIS DE COR
12018,LÁPIS DE COR
12018,LÁPIS PRETO
12018,LAPISEIRA
12018,LAPISEIRA
12018,LAPISEIRA
12018,LIVRO ATA
12018,LIVRO PROTOCOLO
12018,SUPORTE PASTA SUSPENSA
12018,MARCADOR PÁGINA
12018,ORGANIZADOR
12018,'PAPEL A3'
12018,'PAPEL A4'
12018,PAPEL ALMAÇO
12018,PAPEL ALMAÇO
12018,PAPEL AUTO-ADESIVO
12018,PAPEL AUTO-ADESIVO
12018,PAPEL AUTO-ADESIVO
12018,PAPEL AUTO-ADESIVO
12018,'PAPEL BOBINADO'
12018,'PAPEL COUCHÊ'
12018,'PAPEL COUCHÊ'
12018,'PAPEL COUCHÊ'
12018,PAPEL EMBORRACHADO
12018,PAPEL EMBORRACHADO
12018,PAPEL EMBORRACHADO
12018,PAPEL EMBORRACHADO
12018,PAPEL EMBORRACHADO
12018,PAPEL EMBORRACHADO
12018,PAPEL EMBORRACHADO
12018,PAPEL FOTOGRÁFICO
12018,PAPEL KRAFT
12018,PAPEL MILIMETRADO
12018,PAPEL MILIMETRADO
12018,'PAPEL SULFITE'
12018,PAPEL CANSON
12018,PAPELÃO
12018,PAPELÃO
12018,PAPEL SEDA
12018,PAPEL SEDA
12018,PAPEL SEDA
12018,PAPEL SEDA
12018,PAPEL SEDA
12018,PAPEL SEDA
12018,PAPEL SEDA
12018,PAPEL SEDA
12018,'PAPEL SULFITE'
12018,'PAPEL SULFITE'
12018,'PAPEL SULFITE'
12018,'PAPEL SULFITE'
12018,PAPEL VERGÊ
12018,PAPEL VERGÊ
12018,PAPEL VERGÊ
12018,PAPEL VERGÊ
12018,PAPEL VERGÊ
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PASTA ARQUIVO
12018,PERCEVEJO
12018,PERFURADOR PAPEL
12018,PERFURADOR PAPEL
12018,PILHA
12018,PILHA
12018,PILHA
12018,PILHA
12018,PILHA RECARREGAVEL
12018,PILHA RECARREGAVEL
12018,PINCEL ATÔMICO
12018,PINCEL ATÔMICO
12018,PINCEL ATÔMICO
12018,PINCEL ATÔMICO
12018,PLACA IDENTIFICAÇÃO
12018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
12018,PORTA-CLIPE
12018,PORTA-CANETA
12018,PORTA-FITA ADESIVA
12018,PRANCHETA PORTÁTIL
12018,PRENDEDOR PAPEL
12018,PRENDEDOR PAPEL
12018,PRENDEDOR PAPEL
12018,REFILADORA - GRÁFICO
12018,RÉGUA COMUM
12018,RÉGUA ESCRITÓRIO
12018,RÉGUA ESCRITÓRIO
12018,BARBANTE ALGODÃO
12018,ADAPTADOR
12018,TNT
12018,TNT
12018,TNT
12018,TESOURA
12018,TINTA GUACHE
12018,TINTA PARA CARIMBO
12018,MOLHA-DEDOS
12018,ÁGUA SANITÁRIA
12018,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES
12018,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES
12018,BALDE
12018,CERA
12018,CESTO LIXO
12018,DETERGENTE
12018,LIMPADOR IMPUREZAS
12018,DETERGENTE
12018,ESFREGÃO
12018,ESPONJA LIMPEZA
12018,ESPONJA LIMPEZA
12018,ESTOPA
12018,FELTRO
12018,FLANELA
12018,PERMETRINA
12018,LIMPA-VIDRO
12018,SOLUÇÃO LIMPADORA
12018,LUVA BORRACHA
12018,LUVA BORRACHA
12018,LUVA BORRACHA
12018,PÁ COLETORA LIXO
12018,PANO LIMPEZA
12018,PAPEL HIGIÊNICO
12018,PANO LIMPEZA
12018,PANO LIMPEZA
12018,PORTA-PAPEL HIGIÊNICO
12018,ACESSÓRIOS BANHEIRO
12018,PANO LIMPEZA
12018,LIMPA PNEU
12018,RODO
12018,SABÃO BARRA
12018,SABÃO PÓ
12018,SABONETE LÍQUIDO
12018,SABONETE
12018,SACO DE ALGODÃO
12018,SACO PLÁSTICO LIXO
12018,SACO PLÁSTICO LIXO
12018,SACO PLÁSTICO LIXO
12018,SAPONÁCEO
12018,TOALHA DE PAPEL
12018,TOALHA DE PAPEL
12018,VASSOURA
12018,VASSOURA
12018,VASSOURA
12018,ESCOVA LIMPEZA GERAL
12018,DETERGENTE LIMPEZA VEÍCULO
12018,'AÇÚCAR'
12018,ADOÇANTE
12018,'CAFÉ'
12018,'CAFÉ'
12018,CHÁ ALIMENTAÇÃO
12018,CHÁ ALIMENTAÇÃO
12018,CHÁ ALIMENTAÇÃO
12018,CHÁ ALIMENTAÇÃO
12018,CHÁ ALIMENTAÇÃO
12018,CHÁ ALIMENTAÇÃO
12018,COADOR CAFÉ
12018,COADOR DESCARTÁVEL CAFÉ
12018,COADOR DESCARTÁVEL CAFÉ
12018,COADOR DESCARTÁVEL CAFÉ
12018,PEDESTAL
12018,CONE SINALIZAÇÃO
12018,DELIMITADOR TRÁFEGO
12018,CADEADO
12018,CADEADO
12018,CADEADO
12018,AÇUCAREIRO
12018,BANDEJA METÁLICA
12018,CHALEIRA
12018,COLHER
12018,COLHER
12018,FACA
12018,GARFO MESA
12018,COPO DESCARTÁVEL
12018,COPO DESCARTÁVEL
12018,COPO DE VIDRO
12018,CAIXA TALHERES
12018,ESCORREDOR LOUÇA
12018,FÓSFORO
12018,GARRAFA TÉRMICA
12018,GARRAFA TÉRMICA
12018,GUARDANAPO DE PAPEL
12018,JARRA
12018,JARRA
12018,JARRA
12018,OCULOS PROTECAO - RAIOS SOLARES
12018,PRATO PORCELANA
12018,POTE VIDRO
12018,TAÇA
12018,TOALHA MESA
12018,TRENA
12018,XÍCARA
12018,XÍCARA
12018,XÍCARA
12018,ROLETE ENTINTADO
12018,ÁGUA MINERAL NATURAL
12018,ÁGUA MINERAL NATURAL
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,EXAME MEDICO PERIODICO
12018,CONJUNTO DIDÁTICO AUTOMAÇÃO
12018,CONJUNTO DIDÁTICO AUTOMAÇÃO
12018,CONJUNTO DIDÁTICO AUTOMAÇÃO
12018,CONJUNTO DIDÁTICO AUTOMAÇÃO
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,LEGUME IN NATURA*
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,FRUTA IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,CONDIMENTO IN NATURA
12018,'OVO'
12018,'OVO'
12018,AMIDO*
12018,'AVEIA'
12018,'AVEIA'
12018,'FARINHA MANDIOCA'
12018,'FARINHA MANDIOCA'
12018,'FARINHA MILHO'
12018,'FARINHA DE ROSCA'
12018,'FARINHA TRIGO'
12018,'FARINHA TRIGO'
12018,'FARINHA TRIGO'
12018,FAROFA PRONTA
12018,'FUBÁ'
12018,'POLVILHO DOCE'
12018,'POLVILHO AZEDO'
12018,'FARINHA TRIGO'
12018,AMENDOIM IN NATURA
12018,'ARROZ'
12018,'ARROZ'
12018,'ARROZ'
12018,'ARROZ'
12018,'CANJICA'
12018,FEIJÃO
12018,FEIJÃO
12018,GRÃO DE BICO
12018,LENTILHA
12018,SOJA
12018,'AÇÚCAR'
12018,'AÇÚCAR'
12018,'AÇÚCAR'
12018,'AÇÚCAR'
12018,'MACARRÃO'
12018,'MACARRÃO'
12018,'MACARRÃO'
12018,'MACARRÃO'
12018,'MACARRÃO'
12018,'MASSA LASANHA'
12018,'MASSA PASTEL'
12018,'MASSA'
12018,'ÓLEO VEGETAL COMESTÍVEL'
12018,'AZEITE OLIVA'
12018,'ÓLEO VEGETAL COMESTÍVEL'
12018,'ÓLEO VEGETAL COMESTÍVEL'
12018,'ÓLEO VEGETAL COMESTÍVEL'
12018,AZEITONA
12018,AZEITONA
12018,AZEITONA
12018,ERVILHA EM CONSERVA
12018,MILHO EM CONSERVA
12018,COGUMELO EM CONSERVA
12018,LEGUME EM CONSERVA
12018,LEGUME EM CONSERVA
12018,'PEIXE CONSERVA'
12018,'CREME DE LEITE'
12018,'CREME DE LEITE'
12018,EMULSIFICANTE
12018,'IOGURTE'
12018,'IOGURTE'
12018,CONDIMENTO IN NATURA
12018,'LEITE CONDENSADO'
12018,'MANTEIGA'
12018,'MANTEIGA'
12018,'MANTEIGA'
12018,'MANTEIGA'
12018,'QUEIJO'
12018,'QUEIJO'
12018,'QUEIJO'
12018,'QUEIJO'
12018,'QUEIJO'
12018,'QUEIJO'
12018,REQUEIJÃO
12018,'LEITE PÓ'
12018,'LEITE PÓ'
12018,MANTEIGA
12018,MANTEIGA
12018,'PÃO'
12018,'PÃO'
12018,'PÃO'
12018,'PÃO'
12018,'PÃO'
12018,'PÃO'
12018,BISCOITO
12018,BISCOITO
12018,BISCOITO
12018,BISCOITO
12018,BISCOITO
12018,'ACHOCOLATADO'
12018,CASTANHA PARA ALIMENTACAO
12018,FRUTA SECA
12018,'DOCE MASSA'
12018,'FERMENTO'
12018,'FERMENTO'
12018,'FERMENTO'
12018,'GELATINA ALIMENTÍCIA'
12018,'GELATINA ALIMENTÍCIA'
12018,CONDIMENTO IN NATURA
12018,GORDURA
12018,'FLOCOS DE CEREAL'
12018,'LEITE CÔCO'
12018,MEL ABELHA
12018,NOZ
12018,'FRUTA EM CALDA'
12018,FRUTA SECA
12018,ÁGUA COCO
12018,BEBIDAS NÃO ALCOÓLICAS
12018,CHÁ ALIMENTAÇÃO
12018,SUCO
12018,SUCO
12018,SUCO
12018,VINHO
12018,VINHO
12018,REFRIGERANTE
12018,BEBIDA ALCOÓLICA
12018,'LINGUIÇA'
12018,'LINGUIÇA'
12018,'MORTADELA'
12018,'LINGUIÇA'
12018,'PRESUNTO'
12018,'SALSICHA'
12018,'BACON DEFUMADO'
12018,'CARNE PORCO IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE BOVINA IN NATURA'
12018,'CHARQUE'
12018,'CARNE BOVINA IN NATURA'
12018,'CARNE PORCO IN NATURA'
12018,'CARNE PORCO IN NATURA'
12018,'CARNE FRANGO'
12018,'CARNE FRANGO'
12018,'CARNE FRANGO'
12018,'CARNE FRANGO'
12018,'CARNE FRANGO'
12018,CARNE DE OVINO IN NATURA
12018,CARNE DE OVINO IN NATURA
12018,'AÇÚCAR'
12018,'AÇÚCAR'
12018,FRUTA SECA
12018,'BOMBOM'
12018,'FRUTA EM CALDA'
12018,'CHOCOLATE'
12018,'CHOCOLATE'
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,'CHOCOLATE'
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,'CHOCOLATE PÓ'
12018,'CHOCOLATE GRANULADO'
12018,CÔCO RALADO
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,'DOCE LEITE'
12018,'GELEIA'
12018,CONDIMENTO IN NATURA
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,COADOR DESCARTÁVEL CAFÉ
12018,SABAO LIQUIDO
12018,SACO
12018,BANDEJA
12018,CAIXA
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,UTENSÍLIOS / ACESSÓRIOS PARA CONFEITAR
12018,PNEU VEÍCULO AUTOMOTIVO
12018,PNEU VEÍCULO AUTOMOTIVO
12018,PNEU VEÍCULO AUTOMOTIVO
12018,PNEU VEÍCULO AUTOMOTIVO
12018,ACESSO A INTERNET VIA CABO
12018,CONCESSAO USO - AREA / IMOVEL PUBLICO
12018,ACETILCISTEÍNA
